Latitude (decimal degrees):	53.365
Longitude (decimal degrees):	7.233
Elevation (m):	-3
Radiation database:	PVGIS-SARAH3


Slope: 23 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20140614:1011,589.13,724.6,56.31,16.84,4.62,0.0
20140614:1111,600.48,742.0,59.66,17.5,4.69,0.0
20140614:1211,722.78,899.56,58.96,17.85,4.9,0.0
20140614:1311,547.63,674.21,54.47,17.84,4.9,0.0
20140614:1411,595.93,731.32,47.47,17.84,5.03,0.0
20140614:1511,508.19,620.84,39.16,17.84,5.17,0.0
20140614:1611,356.53,443.83,30.3,17.34,5.17,0.0
20140614:1711,177.24,248.21,21.4,16.7,4.97,0.0
20140614:1811,48.48,87.97,12.82,16.14,4.55,0.0
20140614:1911,12.44,27.32,4.9,15.14,3.66,0.0
20140614:2011,0.0,0.0,0.0,14.24,3.38,0.0
20140614:2111,0.0,0.0,0.0,13.58,3.03,0.0
20140614:2211,0.0,0.0,0.0,13.09,2.69,0.0
20140614:2311,0.0,0.0,0.0,12.76,2.48,0.0
20140615:0011,0.0,0.0,0.0,12.48,2.48,0.0
20140615:0111,0.0,0.0,0.0,12.42,2.55,0.0
20140615:0211,0.0,0.0,0.0,12.3,2.55,0.0
20140615:0311,0.0,0.0,0.0,12.25,2.55,0.0
20140615:0411,19.45,36.74,7.44,12.33,2.55,0.0
20140615:0511,73.25,105.36,15.61,13.23,2.41,0.0
20140615:0611,135.36,177.57,24.33,14.52,3.45,0.0
20140615:0711,278.02,344.73,33.27,15.39,3.45,0.0
20140615:0811,481.16,588.65,42.01,16.19,3.72,0.0
20140615:0911,498.92,613.11,50.0,17.03,4.14,0.0
20140615:1011,606.67,751.0,56.33,17.34,4.21,0.0
20140615:1111,607.27,751.94,59.7,17.2,4.28,0.0
20140615:1211,523.96,645.62,59.02,16.97,4.28,0.0
20140615:1311,508.97,626.35,54.53,17.1,4.28,0.0
20140615:1411,590.99,724.58,47.54,16.59,4.28,0.0
20140615:1511,315.06,388.36,39.22,16.28,4.14,0.0
20140615:1611,344.07,427.24,30.37,15.89,4.0,0.0
20140615:1711,176.58,243.72,21.46,15.42,4.0,0.0
20140615:1811,50.57,89.65,12.88,14.77,3.93,0.0
20140615:1911,12.51,27.32,4.96,14.07,3.59,0.0
20140615:2011,0.0,0.0,0.0,13.39,3.38,0.0
20140615:2111,0.0,0.0,0.0,12.97,3.17,0.0
20140615:2211,0.0,0.0,0.0,12.86,2.62,0.0
20140615:2311,0.0,0.0,0.0,12.8,2.97,0.0
20140616:0011,0.0,0.0,0.0,12.83,2.97,0.0
20140616:0111,0.0,0.0,0.0,12.9,2.55,0.0
20140616:0211,0.0,0.0,0.0,12.96,2.07,0.0
20140616:0311,0.0,0.0,0.0,12.97,2.14,0.0
20140616:0411,0.34,6.59,7.44,13.22,2.34,0.0
20140616:0511,7.84,20.33,15.61,13.67,2.62,0.0
20140616:0611,86.88,119.86,24.33,14.39,3.93,0.0
20140616:0711,102.01,137.45,33.27,14.56,5.17,0.0
20140616:0811,142.71,184.87,42.01,14.89,5.66,0.0
20140616:0911,110.9,148.09,50.01,15.24,6.14,0.0
20140616:1011,169.99,216.82,56.35,15.56,6.62,0.0
20140616:1111,242.02,300.82,59.73,15.83,6.62,0.0
20140616:1211,187.84,238.11,59.06,16.12,6.62,0.0
20140616:1311,167.69,214.88,54.59,16.41,6.9,0.0
20140616:1411,225.48,282.06,47.6,16.56,7.03,0.0
20140616:1511,213.73,267.9,39.28,16.23,6.83,0.0
20140616:1611,223.79,280.13,30.43,15.94,6.55,0.0
20140616:1711,142.12,189.13,21.52,15.45,6.21,0.0
20140616:1811,57.32,92.86,12.94,15.1,5.86,0.0
20140616:1911,8.07,20.73,5.02,14.3,4.97,0.0
20140616:2011,0.0,0.0,0.0,13.97,3.93,0.0
20140616:2111,0.0,0.0,0.0,13.81,3.59,0.0
20140616:2211,0.0,0.0,0.0,14.04,3.59,0.0
20140616:2311,0.0,0.0,0.0,14.17,3.52,0.0
20140617:0011,0.0,0.0,0.0,14.37,3.24,0.0
20140617:0111,0.0,0.0,0.0,14.32,2.62,0.0
20140617:0211,0.0,0.0,0.0,14.35,2.21,0.0
20140617:0311,0.0,0.0,0.0,14.09,2.34,0.0
20140617:0411,8.69,21.67,7.44,14.14,2.69,0.0
20140617:0511,81.57,132.31,15.61,14.77,2.83,0.0
20140617:0611,193.49,251.55,24.33,15.88,3.66,0.0
20140617:0711,379.78,467.76,33.26,16.48,4.07,0.0
20140617:0811,468.18,575.64,42.01,17.45,3.86,0.0
20140617:0911,459.19,569.16,50.01,18.24,3.66,0.0
20140617:1011,648.16,813.61,56.36,19.04,3.86,0.0
20140617:1111,557.01,696.96,59.76,19.33,3.93,0.0
20140617:1211,763.9,970.33,59.11,19.5,4.0,0.0
20140617:1311,406.55,505.0,54.64,19.04,4.41,0.0
20140617:1411,444.04,547.05,47.65,18.54,4.9,0.0
20140617:1511,511.93,625.01,39.34,17.67,5.1,0.0
20140617:1611,360.68,448.58,30.48,17.08,4.9,0.0
20140617:1711,180.95,253.7,21.58,16.44,4.62,0.0
20140617:1811,40.63,83.56,13.0,15.59,4.41,0.0
20140617:1911,13.13,28.26,5.07,14.61,3.86,0.0
20140617:2011,0.0,0.0,0.0,13.68,3.31,0.0
20140617:2111,0.0,0.0,0.0,12.98,2.97,0.0
20140617:2211,0.0,0.0,0.0,12.5,2.55,0.0
20140617:2311,0.0,0.0,0.0,12.49,2.21,0.0
20140618:0011,0.0,0.0,0.0,12.62,2.07,0.0
20140618:0111,0.0,0.0,0.0,13.0,2.0,0.0
20140618:0211,0.0,0.0,0.0,13.37,2.28,0.0
20140618:0311,0.0,0.0,0.0,13.6,2.55,0.0
20140618:0411,24.24,43.33,7.44,13.9,2.76,0.0
20140618:0511,29.58,50.33,15.6,14.37,3.24,0.0
20140618:0611,148.77,194.02,24.31,14.91,4.0,0.0
20140618:0711,136.52,178.16,33.25,15.28,4.83,0.0
20140618:0811,183.22,232.73,42.0,15.63,4.97,0.0
20140618:0911,171.56,219.72,50.01,16.07,4.83,0.0
20140618:1011,152.92,198.43,56.37,16.58,4.69,0.0
20140618:1111,136.74,180.03,59.78,17.36,4.9,0.0
20140618:1211,117.06,156.8,59.14,17.25,4.9,0.0
20140618:1311,155.53,202.3,54.68,17.55,4.83,0.0
20140618:1411,209.8,265.98,47.7,17.46,4.83,0.0
20140618:1511,150.02,195.63,39.39,17.4,4.9,0.0
20140618:1611,102.46,139.38,30.53,16.9,4.9,0.0
20140618:1711,59.65,88.08,21.63,16.28,4.76,0.0
20140618:1811,21.31,39.69,13.05,15.58,4.55,0.0
20140618:1911,1.56,9.42,5.12,14.71,3.86,0.0
20140618:2011,0.0,0.0,0.0,14.14,3.72,0.0
20140618:2111,0.0,0.0,0.0,13.55,3.52,0.0
20140618:2211,0.0,0.0,0.0,13.48,3.24,0.0
20140618:2311,0.0,0.0,0.0,13.52,2.9,0.0
20140619:0011,0.0,0.0,0.0,13.61,2.69,0.0
20140619:0111,0.0,0.0,0.0,13.66,3.03,0.0
20140619:0211,0.0,0.0,0.0,13.74,3.31,0.0
20140619:0311,0.0,0.0,0.0,13.67,3.66,0.0
20140619:0411,0.34,6.59,7.43,13.68,4.0,0.0
20140619:0511,15.79,31.94,15.58,13.96,4.76,0.0
20140619:0611,34.17,56.14,24.3,14.41,5.17,0.0
20140619:0711,52.07,78.4,33.23,14.95,5.66,0.0
20140619:0811,111.75,149.06,41.98,15.08,5.59,0.0
20140619:0911,82.78,115.18,50.0,15.21,5.72,0.0
20140619:1011,198.88,250.69,56.37,15.92,6.76,0.0
20140619:1111,379.57,462.85,59.79,16.05,6.28,0.0
20140619:1211,246.61,306.88,59.17,16.33,6.55,0.0
20140619:1311,317.79,389.79,54.72,16.18,6.41,0.0
20140619:1411,210.9,265.01,47.74,16.48,7.17,0.0
20140619:1511,142.17,184.87,39.44,16.07,7.17,0.0
20140619:1611,159.09,204.12,30.58,15.63,7.38,0.0
20140619:1711,49.73,75.5,21.68,14.91,6.76,0.0
20140619:1811,41.92,66.16,13.09,14.38,6.41,0.0
20140619:1911,13.18,28.26,5.16,13.94,5.66,0.0
20140619:2011,0.0,0.0,0.0,13.55,5.38,0.0
20140619:2111,0.0,0.0,0.0,13.3,5.31,0.0
20140619:2211,0.0,0.0,0.0,13.17,5.03,0.0
20140619:2311,0.0,0.0,0.0,13.22,4.76,0.0
20140620:0011,0.0,0.0,0.0,12.99,4.62,0.0
20140620:0111,0.0,0.0,0.0,12.82,4.9,0.0
20140620:0211,0.0,0.0,0.0,12.86,4.9,0.0
20140620:0311,0.0,0.0,0.0,12.77,4.83,0.0
20140620:0411,0.34,6.59,7.41,12.73,4.9,0.0
20140620:0511,20.89,38.72,15.56,12.88,4.55,0.0
20140620:0611,163.7,210.87,24.28,13.39,4.14,0.0
20140620:0711,231.61,286.24,33.21,14.15,6.62,0.0
20140620:0811,365.76,440.88,41.96,14.56,6.9,0.0
20140620:0911,289.98,354.68,49.98,14.88,6.76,0.0
20140620:1011,410.25,495.72,56.36,15.22,7.1,0.0
20140620:1111,540.95,652.19,59.8,15.46,7.24,0.0
20140620:1211,506.2,611.25,59.19,15.72,7.17,0.0
20140620:1311,487.35,588.61,54.75,15.85,6.97,0.0
20140620:1411,179.37,227.65,47.78,15.64,6.9,0.0
20140620:1511,410.49,494.84,39.48,15.55,6.9,0.0
20140620:1611,168.31,214.74,30.62,15.28,6.41,0.0
20140620:1711,72.29,102.6,21.72,14.86,5.86,0.0
20140620:1811,51.2,78.34,13.13,14.46,5.31,0.0
20140620:1911,10.6,24.49,5.2,13.72,4.41,0.0
20140620:2011,0.0,0.0,0.0,13.33,3.72,0.0
20140620:2111,0.0,0.0,0.0,12.87,3.1,0.0
20140620:2211,0.0,0.0,0.0,12.62,3.1,0.0
20140620:2311,0.0,0.0,0.0,12.56,3.17,0.0
20140621:0011,0.0,0.0,0.0,12.51,3.24,0.0
20140621:0111,0.0,0.0,0.0,12.49,3.38,0.0
20140621:0211,0.0,0.0,0.0,12.4,3.45,0.0
20140621:0311,0.0,0.0,0.0,12.32,3.52,0.0
20140621:0411,0.34,6.59,7.39,12.44,3.66,0.0
20140621:0511,26.81,46.46,15.54,12.75,3.93,0.0
20140621:0611,155.53,200.63,24.25,13.35,4.97,0.0
20140621:0711,67.71,96.79,33.18,13.87,5.52,0.0
20140621:0811,346.11,418.48,41.94,14.22,6.0,0.0
20140621:0911,370.08,448.64,49.96,14.54,5.45,0.0
20140621:1011,323.16,394.6,56.35,14.85,5.66,0.0
20140621:1111,355.24,432.45,59.8,14.85,5.72,0.0
20140621:1211,456.98,555.43,59.2,15.33,5.24,0.0
20140621:1311,420.14,511.31,54.78,15.68,5.31,0.0
20140621:1411,151.09,195.52,47.81,15.87,5.24,0.0
20140621:1511,159.99,205.43,39.51,15.52,5.52,0.0
20140621:1611,167.27,213.77,30.66,15.22,5.38,0.0
20140621:1711,119.82,160.1,21.75,14.89,5.1,0.0
20140621:1811,60.69,92.61,13.16,14.72,4.62,0.0
20140621:1911,14.46,30.15,5.23,14.48,4.0,0.0
20140621:2011,0.0,0.0,0.0,13.66,3.24,0.0
20140621:2111,0.0,0.0,0.0,12.88,3.03,0.0
20140621:2211,0.0,0.0,0.0,12.58,2.97,0.0
20140621:2311,0.0,0.0,0.0,12.22,2.9,0.0
20140622:0011,0.0,0.0,0.0,12.1,3.03,0.0
20140622:0111,0.0,0.0,0.0,12.0,3.1,0.0
20140622:0211,0.0,0.0,0.0,11.93,3.31,0.0
20140622:0311,0.0,0.0,0.0,12.02,3.52,0.0
20140622:0411,1.15,8.48,7.36,12.35,3.93,0.0
20140622:0511,43.03,66.79,15.51,12.73,3.93,0.0
20140622:0611,42.91,66.79,24.22,13.37,4.41,0.0
20140622:0711,261.46,322.23,33.15,14.03,4.34,0.0
20140622:0811,355.2,431.81,41.91,14.57,4.55,0.0
20140622:0911,460.0,559.55,49.93,15.19,4.34,0.0
20140622:1011,351.46,430.56,56.33,15.58,4.76,0.0
20140622:1111,687.61,844.18,59.79,15.91,5.1,0.0
20140622:1211,755.66,930.59,59.21,15.73,5.1,0.0
20140622:1311,488.18,593.74,54.8,15.75,5.17,0.0
20140622:1411,627.75,762.46,47.84,15.81,5.17,0.0
20140622:1511,494.46,597.52,39.54,15.46,5.1,0.0
20140622:1611,242.89,302.41,30.69,15.11,4.9,0.0
20140622:1711,118.64,158.45,21.78,14.52,4.69,0.0
20140622:1811,43.51,68.11,13.19,14.09,4.34,0.0
20140622:1911,14.55,30.15,5.25,13.43,3.72,0.0
20140622:2011,0.0,0.0,0.0,12.98,3.24,0.0
20140622:2111,0.0,0.0,0.0,12.87,3.03,0.0
20140622:2211,0.0,0.0,0.0,12.74,2.9,0.0
20140622:2311,0.0,0.0,0.0,12.68,2.83,0.0
20140623:0011,0.0,0.0,0.0,12.63,2.62,0.0
20140623:0111,0.0,0.0,0.0,12.47,2.41,0.0
20140623:0211,0.0,0.0,0.0,12.21,2.34,0.0
20140623:0311,0.0,0.0,0.0,11.98,2.34,0.0
20140623:0411,1.15,8.48,7.32,12.02,2.34,0.0
20140623:0511,72.8,127.51,15.47,12.5,2.14,0.0
20140623:0611,152.64,197.84,24.18,13.25,3.1,0.0
20140623:0711,184.51,232.83,33.11,14.08,4.48,0.0
20140623:0811,301.49,368.98,41.87,14.62,4.62,0.0
20140623:0911,493.84,599.29,49.9,15.21,4.69,0.0
20140623:1011,535.4,654.01,56.3,15.71,4.48,0.0
20140623:1111,546.69,670.23,59.78,16.03,4.41,0.0
20140623:1211,522.24,640.8,59.21,16.39,4.41,0.0
20140623:1311,484.44,594.43,54.81,16.72,4.34,0.0
20140623:1411,514.24,631.71,47.86,16.77,3.79,0.0
20140623:1511,310.33,384.39,39.56,16.86,3.66,0.0
20140623:1611,216.91,274.56,30.71,16.64,3.66,0.0
20140623:1711,156.97,211.14,21.8,16.39,3.31,0.0
20140623:1811,17.0,33.88,13.21,15.99,2.76,0.0
20140623:1911,11.77,26.38,5.27,15.31,2.34,0.0
20140623:2011,0.0,0.0,0.0,14.66,2.21,0.0
20140623:2111,0.0,0.0,0.0,14.1,2.21,0.0
20140623:2211,0.0,0.0,0.0,13.79,2.41,0.0
20140623:2311,0.0,0.0,0.0,13.68,2.55,0.0
20140624:0011,0.0,0.0,0.0,13.43,2.48,0.0
20140624:0111,0.0,0.0,0.0,13.17,2.48,0.0
20140624:0211,0.0,0.0,0.0,12.92,2.55,0.0
20140624:0311,0.0,0.0,0.0,12.59,2.48,0.0
20140624:0411,5.2,16.01,7.28,12.38,2.48,0.0
20140624:0511,62.69,91.48,15.43,12.99,2.83,0.0
20140624:0611,95.97,130.33,24.13,13.74,3.38,0.0
20140624:0711,221.64,278.25,33.07,14.91,2.76,0.0
20140624:0811,456.7,560.19,41.83,15.63,2.9,0.0
20140624:0911,521.98,643.4,49.86,16.12,3.1,0.0
20140624:1011,428.98,530.5,56.27,16.5,3.03,0.0
20140624:1111,438.71,544.93,59.76,17.02,2.9,0.0
20140624:1211,480.07,591.38,59.21,16.33,3.66,0.0
20140624:1311,345.18,424.69,54.82,15.56,3.72,0.0
20140624:1411,65.47,94.86,47.87,15.42,3.59,0.0
20140624:1511,31.7,53.24,39.58,15.3,3.38,0.0
20140624:1611,51.25,77.43,30.73,14.71,3.38,0.0
20140624:1711,76.3,107.19,21.82,13.67,3.03,0.0
20140624:1811,26.76,46.46,13.23,13.03,3.03,0.0
20140624:1911,5.77,16.96,5.29,12.43,2.69,0.0
20140624:2011,0.0,0.0,0.0,11.99,2.55,0.0
20140624:2111,0.0,0.0,0.0,11.31,2.41,0.0
20140624:2211,0.0,0.0,0.0,11.03,2.0,0.0
20140624:2311,0.0,0.0,0.0,10.52,1.79,0.0
20140625:0011,0.0,0.0,0.0,10.17,1.72,0.0
20140625:0111,0.0,0.0,0.0,9.86,1.72,0.0
20140625:0211,0.0,0.0,0.0,9.81,1.79,0.0
20140625:0311,0.0,0.0,0.0,9.47,1.86,0.0
20140625:0411,21.15,38.62,7.24,9.54,1.72,0.0
20140625:0511,81.94,128.32,15.38,11.24,1.38,0.0
20140625:0611,235.62,310.67,24.09,12.65,1.72,0.0
20140625:0711,417.52,510.91,33.02,13.82,2.97,0.0
20140625:0811,547.49,666.75,41.78,14.46,3.24,0.0
20140625:0911,551.93,679.02,49.81,15.58,3.17,0.0
20140625:1011,459.47,566.8,56.23,16.43,3.38,0.0
20140625:1111,200.3,255.53,59.73,17.26,3.45,0.0
20140625:1211,390.73,485.57,59.19,17.73,3.45,0.0
20140625:1311,350.59,436.68,54.82,18.06,3.52,0.0
20140625:1411,378.41,470.21,47.88,18.24,3.45,0.0
20140625:1511,369.77,458.54,39.59,18.01,3.38,0.0
20140625:1611,215.76,274.67,30.74,17.63,3.31,0.0
20140625:1711,177.83,245.07,21.84,17.13,3.03,0.0
20140625:1811,49.45,92.3,13.24,16.59,2.55,0.0
20140625:1911,14.33,30.15,5.29,15.99,2.07,0.0
20140625:2011,0.0,0.0,0.0,14.87,2.07,0.0
20140625:2111,0.0,0.0,0.0,13.98,1.86,0.0
20140625:2211,0.0,0.0,0.0,13.27,1.66,0.0
20140625:2311,0.0,0.0,0.0,12.63,1.38,0.0
20140626:0011,0.0,0.0,0.0,12.06,1.31,0.0
20140626:0111,0.0,0.0,0.0,11.94,1.17,0.0
20140626:0211,0.0,0.0,0.0,11.91,1.1,0.0
20140626:0311,0.0,0.0,0.0,11.67,1.1,0.0
20140626:0411,2.07,10.36,7.19,11.53,1.1,0.0
20140626:0511,6.66,18.39,15.33,12.45,0.83,0.0
20140626:0611,38.69,61.95,24.03,14.14,0.62,0.0
20140626:0711,37.11,60.01,32.96,14.49,1.1,0.0
20140626:0811,69.32,99.7,41.73,15.15,1.03,0.0
20140626:0911,238.54,301.96,49.76,15.81,1.03,0.0
20140626:1011,685.29,886.39,56.18,16.73,1.1,0.0
20140626:1111,704.75,917.82,59.69,17.82,1.31,0.0
20140626:1211,730.58,963.47,59.17,18.56,1.1,0.0
20140626:1311,716.76,954.8,54.81,19.09,0.62,0.0
20140626:1411,623.93,809.65,47.88,19.25,0.9,0.0
20140626:1511,438.98,560.92,39.6,19.22,0.55,0.0
20140626:1611,360.85,466.7,30.75,19.11,0.41,0.0
20140626:1711,132.61,181.21,21.84,18.39,0.21,0.0
20140626:1811,52.17,93.69,13.25,17.84,1.24,0.0
20140626:1911,13.55,29.2,5.3,17.57,1.79,0.0
20140626:2011,0.0,0.0,0.0,16.6,1.86,0.0
20140626:2111,0.0,0.0,0.0,15.44,1.72,0.0
20140626:2211,0.0,0.0,0.0,14.64,1.79,0.0
20140626:2311,0.0,0.0,0.0,14.07,2.14,0.0
20140627:0011,0.0,0.0,0.0,13.75,2.28,0.0
20140627:0111,0.0,0.0,0.0,13.56,2.34,0.0
20140627:0211,0.0,0.0,0.0,13.1,2.34,0.0
20140627:0311,0.0,0.0,0.0,12.91,2.28,0.0
20140627:0411,21.51,39.57,7.13,12.78,2.21,0.0
20140627:0511,81.12,119.38,15.27,13.24,2.07,0.0
20140627:0611,122.48,162.79,23.98,14.66,2.14,0.0
20140627:0711,213.54,270.33,32.91,16.39,2.97,0.0
20140627:0811,386.7,479.58,41.67,17.75,2.97,0.0
20140627:0911,110.87,151.0,49.71,18.97,3.1,0.0
20140627:1011,181.85,236.17,56.13,19.23,2.76,0.0
20140627:1111,159.15,210.04,59.65,19.74,1.79,0.0
20140627:1211,172.7,227.46,59.15,19.97,0.9,0.0
20140627:1311,331.08,422.55,54.8,20.28,1.45,0.0
20140627:1411,93.81,131.64,47.88,20.46,2.0,0.0
20140627:1511,120.19,163.58,39.6,20.76,2.48,0.0
20140627:1611,53.24,81.31,30.76,19.06,2.97,0.0
20140627:1711,37.32,60.98,21.85,17.73,2.69,0.0
20140627:1811,30.64,52.27,13.25,17.04,2.28,0.0
20140627:1911,11.68,26.38,5.29,16.69,1.93,0.0
20140627:2011,0.0,0.0,0.0,15.87,2.28,0.0
20140627:2111,0.0,0.0,0.0,15.07,2.07,0.0
20140627:2211,0.0,0.0,0.0,14.45,1.72,0.0
20140627:2311,0.0,0.0,0.0,14.09,1.66,0.0
20140628:0011,0.0,0.0,0.0,13.79,1.72,0.0
20140628:0111,0.0,0.0,0.0,13.58,1.66,0.0
20140628:0211,0.0,0.0,0.0,13.41,1.66,0.0
20140628:0311,0.0,0.0,0.0,13.33,1.86,0.0
20140628:0411,22.13,40.51,7.07,13.51,2.0,0.0
20140628:0511,80.72,122.37,15.21,14.0,1.72,0.0
20140628:0611,62.45,90.99,23.91,14.41,2.21,0.0
20140628:0711,225.32,283.3,32.84,15.52,2.83,0.0
20140628:0811,448.59,550.67,41.61,16.07,3.03,0.0
20140628:0911,608.49,755.29,49.65,16.96,3.17,0.0
20140628:1011,547.65,683.17,56.08,18.2,3.31,0.0
20140628:1111,273.15,345.29,59.61,19.03,3.31,0.0
20140628:1211,405.92,509.1,59.11,19.28,3.03,0.0
20140628:1311,297.26,374.77,54.78,19.35,3.31,0.0
20140628:1411,141.66,186.81,47.87,17.91,3.17,0.0
20140628:1511,159.17,208.34,39.6,18.2,2.14,0.0
20140628:1611,105.3,144.22,30.75,18.15,1.66,0.0
20140628:1711,27.76,48.4,21.84,16.41,2.14,0.0
20140628:1811,9.6,23.23,13.24,16.19,1.86,0.0
20140628:1911,6.23,17.9,5.28,15.71,0.41,0.0
20140628:2011,0.0,0.0,0.0,14.9,0.69,0.0
20140628:2111,0.0,0.0,0.0,14.11,0.9,0.0
20140628:2211,0.0,0.0,0.0,13.53,1.1,0.0
20140628:2311,0.0,0.0,0.0,13.1,1.17,0.0
20140629:0011,0.0,0.0,0.0,12.95,1.17,0.0
20140629:0111,0.0,0.0,0.0,12.76,1.38,0.0
20140629:0211,0.0,0.0,0.0,12.81,1.45,0.0
20140629:0311,0.0,0.0,0.0,12.86,1.66,0.0
20140629:0411,6.93,18.84,7.0,12.93,1.72,0.0
20140629:0511,75.21,109.54,15.14,13.43,1.66,0.0
20140629:0611,102.58,138.69,23.85,13.99,1.93,0.0
20140629:0711,250.03,312.27,32.78,14.59,2.07,0.0
20140629:0811,455.82,563.73,41.54,15.18,1.66,0.0
20140629:0911,539.98,671.09,49.58,15.83,2.14,0.0
20140629:1011,541.82,673.55,56.01,16.54,2.76,0.0
20140629:1111,616.81,771.98,59.55,16.98,2.97,0.0
20140629:1211,363.34,452.31,59.07,17.43,3.03,0.0
20140629:1311,641.93,802.55,54.75,17.72,3.38,0.0
20140629:1411,273.12,341.82,47.86,17.5,3.66,0.0
20140629:1511,354.18,437.05,39.59,17.35,3.93,0.0
20140629:1611,173.59,223.56,30.75,17.08,3.86,0.0
20140629:1711,178.57,245.17,21.84,16.53,3.79,0.0
20140629:1811,51.59,92.91,13.23,16.02,3.45,0.0
20140629:1911,13.7,29.2,5.26,15.62,2.21,0.0
20140629:2011,0.0,0.0,0.0,14.95,1.86,0.0
20140629:2111,0.0,0.0,0.0,14.25,1.66,0.0
20140629:2211,0.0,0.0,0.0,13.32,1.72,0.0
20140629:2311,0.0,0.0,0.0,12.59,1.86,0.0
20140630:0011,0.0,0.0,0.0,12.06,1.86,0.0
20140630:0111,0.0,0.0,0.0,11.59,1.79,0.0
20140630:0211,0.0,0.0,0.0,11.33,1.79,0.0
20140630:0311,0.0,0.0,0.0,11.39,1.93,0.0
20140630:0411,0.35,6.59,6.93,11.54,2.07,0.0
20140630:0511,6.66,18.39,15.07,12.48,2.07,0.0
20140630:0611,15.11,30.97,23.77,13.65,2.55,0.0
20140630:0711,229.45,286.27,32.7,14.43,3.38,0.0
20140630:0811,293.26,361.49,41.47,14.93,3.38,0.0
20140630:0911,458.23,561.73,49.51,15.73,3.45,0.0
20140630:1011,616.5,763.06,55.94,16.26,3.59,0.0
20140630:1111,697.62,869.31,59.49,16.85,4.0,0.0
20140630:1211,426.59,525.15,59.03,16.97,4.34,0.0
20140630:1311,632.17,777.09,54.72,16.93,4.9,0.0
20140630:1411,536.09,653.81,47.83,16.92,5.17,0.0
20140630:1511,500.55,608.59,39.57,16.7,5.03,0.0
20140630:1611,348.76,431.14,30.73,16.24,5.03,0.0
20140630:1711,169.92,228.19,21.82,15.79,4.62,0.0
20140630:1811,57.99,96.57,13.21,15.36,3.93,0.0
20140630:1911,13.79,29.2,5.24,14.52,2.62,0.0
20140630:2011,0.0,0.0,0.0,13.67,2.28,0.0
20140630:2111,0.0,0.0,0.0,13.11,2.07,0.0
20140630:2211,0.0,0.0,0.0,12.5,2.21,0.0
20140630:2311,0.0,0.0,0.0,11.96,2.28,0.0
20140701:0011,0.0,0.0,0.0,11.74,2.28,0.0
20140701:0111,0.0,0.0,0.0,11.62,2.28,0.0
20140701:0211,0.0,0.0,0.0,11.28,2.34,0.0
20140701:0311,0.0,0.0,0.0,11.21,2.21,0.0
20140701:0411,4.13,14.13,6.85,11.21,2.14,0.0
20140701:0511,65.57,95.29,14.99,12.09,1.93,0.0
20140701:0611,129.88,170.76,23.7,13.23,2.07,0.0
20140701:0711,312.94,384.85,32.63,14.03,3.03,0.0
20140701:0811,513.4,626.2,41.39,14.81,3.17,0.0
20140701:0911,565.35,693.94,49.43,15.17,3.24,0.0
20140701:1011,598.2,740.04,55.87,16.0,3.38,0.0
20140701:1111,770.74,968.04,59.42,16.11,3.52,0.0
20140701:1211,798.82,1006.86,58.97,16.64,3.66,0.0
20140701:1311,709.31,883.02,54.68,16.76,3.86,0.0
20140701:1411,502.28,615.83,47.81,16.89,4.21,0.0
20140701:1511,474.73,575.99,39.55,16.07,4.97,0.0
20140701:1611,280.32,347.61,30.71,15.95,5.31,0.0
20140701:1711,169.23,226.65,21.8,15.71,5.1,0.0
20140701:1811,57.95,88.06,13.19,15.35,4.62,0.0
20140701:1911,11.82,26.38,5.21,14.63,4.21,0.0
20140701:2011,0.0,0.0,0.0,13.98,3.52,0.0
20140701:2111,0.0,0.0,0.0,13.47,3.1,0.0
20140701:2211,0.0,0.0,0.0,13.19,2.9,0.0
20140701:2311,0.0,0.0,0.0,12.88,2.62,0.0
20140702:0011,0.0,0.0,0.0,12.35,2.41,0.0
20140702:0111,0.0,0.0,0.0,12.0,2.41,0.0
20140702:0211,0.0,0.0,0.0,11.84,2.48,0.0
20140702:0311,0.0,0.0,0.0,11.84,2.55,0.0
20140702:0411,6.97,18.84,6.77,12.0,2.48,0.0
20140702:0511,52.77,79.11,14.91,12.66,2.41,0.0
20140702:0611,159.89,207.44,23.61,13.98,3.86,0.0
20140702:0711,175.11,223.04,32.55,14.45,3.03,0.0
20140702:0811,290.93,359.61,41.31,15.03,2.9,0.0
20140702:0911,381.89,469.1,49.35,15.52,3.24,0.0
20140702:1011,299.37,371.03,55.79,16.01,3.72,0.0
20140702:1111,618.26,766.28,59.35,16.44,3.72,0.0
20140702:1211,719.26,899.72,58.91,17.19,3.93,0.0
20140702:1311,649.71,805.26,54.64,17.46,4.28,0.0
20140702:1411,536.41,658.49,47.77,17.35,4.41,0.0
20140702:1511,507.79,621.89,39.53,17.26,4.21,0.0
20140702:1611,369.87,460.94,30.69,17.04,3.93,0.0
20140702:1711,187.31,261.89,21.77,16.82,3.45,0.0
20140702:1811,46.59,90.77,13.16,16.48,2.62,0.0
20140702:1911,13.03,28.26,5.18,15.78,1.72,0.0
20140702:2011,0.0,0.0,0.0,14.71,1.31,0.0
20140702:2111,0.0,0.0,0.0,14.52,0.55,0.0
20140702:2211,0.0,0.0,0.0,13.05,1.1,0.0
20140702:2311,0.0,0.0,0.0,12.0,1.72,0.0
